"id","Player","start","end","seasons","G","WS","All.NBA.tot","All NBA-1","All NBA-2","All NBA-3","AS NBA","bs.rk","slam.rk","missed","First","Quarters","Semis","Finals","Champ","closest.series.cnt","games.away.min","closest.lab","simp.lab"
"alstora01","Rafer Alston",2000,2010,11,671,32.8,0,0,0,0,0,,,5,3,1,1,1,0,1,3,"2009: Los Angeles Lakers (4) - Orlando Magic (1)","2009: Los Angeles Lakers"
"alumape01","Peter Aluma",1999,1999,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"amaecjo01","John Amaechi",1996,2003,5,294,0.4,0,0,0,0,0,,,2,3,0,0,0,0,1,2,"2001: Milwaukee Bucks (3) - Orlando Magic (1)","2001: Milwaukee Bucks"
"amayaas01","Ashraf Amaya",1996,1997,2,85,1.9,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"aminual01","Al-Farouq Aminu",2011,2019,9,670,27.5,0,0,0,0,0,,,4,3,1,1,0,0,1,4,"2019: Golden State Warriors (4) - Portland Trail Blazers (0)","2019: Golden State Warriors"
"amundlo01","Lou Amundson",2007,2016,10,428,6.9,0,0,0,0,0,,,7,1,1,1,0,0,1,2,"2010: Los Angeles Lakers (4) - Phoenix Suns (2)","2010: Los Angeles Lakers"
"anderal01","Alan Anderson",2006,2017,8,330,7.2,0,0,0,0,0,,,6,1,1,0,0,0,1,3,"2014: Miami Heat (4) - Brooklyn Nets (1)","2014: Miami Heat"
"anderan02","Antonio Anderson",2010,2010,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderbo01","Bob Anderegg",1960,1960,1,33,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderch01","Chris Andersen",2002,2017,15,695,39.8,0,0,0,0,0,,,8,4,0,1,1,1,,,,
"andercl01","Cliff Anderson",1968,1971,3,81,0.3,0,0,0,0,0,,,2,0,0,0,1,0,1,1,"1969: Boston Celtics (4) - Los Angeles Lakers (3)","1969: Boston Celtics"
"anderda02","Dan Anderson",1975,1976,2,95,1.6,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"anderda03","David Andersen",2010,2011,2,103,1.6,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"anderde01","Derek Anderson",1998,2008,11,615,43.7,0,0,0,0,0,,,6,3,0,1,0,1,,,,
"anderdw01","Dwight Anderson",1983,1983,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderer01","Eric Anderson",1993,1994,2,27,0.2,0,0,0,0,0,,,1,0,0,1,0,0,1,2,"1993: Chicago Bulls (4) - New York Knicks (2)","1993: Chicago Bulls"
"andergr01","Greg Anderson",1988,1998,10,680,18.6,0,0,0,0,0,,,5,4,1,0,0,0,1,2,"1996: Utah Jazz (4) - San Antonio Spurs (2)","1996: Utah Jazz"
"anderja01","James Anderson",2011,2016,5,247,3.3,0,0,0,0,0,,,3,1,0,1,0,0,1,2,"2012: Oklahoma City Thunder (4) - San Antonio Spurs (2)","2012: Oklahoma City Thunder"
"anderje01","Jerome Anderson",1976,1977,2,49,0.4,0,0,0,0,0,,,1,0,0,0,0,1,,,,
"anderjj01","J.J. Anderson",1983,1985,3,157,2.6,0,0,0,0,0,,,2,0,1,0,0,0,1,2,"1984: Phoenix Suns (4) - Utah Jazz (2)","1984: Phoenix Suns"
"anderju01","Justin Anderson",2016,2019,4,216,4.6,0,0,0,0,0,,,2,1,1,0,0,0,1,3,"2018: Boston Celtics (4) - Philadelphia 76ers (1)","2018: Boston Celtics"
"anderke01","Kenny Anderson",1992,2005,14,858,62.3,0,0,0,0,1,,316,8,4,0,2,0,0,2,2,"2002: New Jersey Nets (4) - Boston Celtics (2) / 2004: Detroit Pistons (4) - Indiana Pacers (2)","2002: New Jersey Nets / 2004: Detroit Pistons"
"anderki01","Kim Anderson",1979,1979,1,21,-0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderky01","Kyle Anderson",2015,2019,5,300,15.4,0,0,0,0,0,,,2,1,1,1,0,0,1,4,"2017: Golden State Warriors (4) - San Antonio Spurs (0)","2017: Golden State Warriors"
"andermi01","Michael Anderson",1989,1989,1,36,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderni01","Nick Anderson",1990,2002,13,800,55.3,0,0,0,0,0,,345,7,4,0,1,1,0,1,4,"1995: Houston Rockets (4) - Orlando Magic (0)","1995: Houston Rockets"
"anderri01","Richard Anderson",1983,1990,6,407,7.7,0,0,0,0,0,,,2,3,1,0,0,0,1,2,"1987: Seattle SuperSonics (4) - Houston Rockets (2)","1987: Seattle SuperSonics"
"anderro01","Ron Anderson",1985,1994,10,664,24.2,0,0,0,0,0,,,5,3,2,0,0,0,2,3,"1990: Chicago Bulls (4) - Philadelphia 76ers (1) / 1991: Chicago Bulls (4) - Philadelphia 76ers (1)","1990: Chicago Bulls / 1991: Chicago Bulls"
"anderry01","Ryan Anderson",2009,2019,11,647,46.9,0,0,0,0,0,,,5,3,1,2,0,0,1,1,"2018: Golden State Warriors (4) - Houston Rockets (3)","2018: Golden State Warriors"
"andersh01","Shandon Anderson",1997,2006,10,719,23.6,0,0,0,0,0,,,4,1,1,1,2,1,,,,
"anderwa01","Wally Anderzunas",1970,1970,1,44,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anderwi01","Willie Anderson",1989,1997,9,555,28,0,0,0,0,0,,,2,2,3,2,0,0,1,2,"1995: Houston Rockets (4) - San Antonio Spurs (2)","1995: Houston Rockets"
"andrima01","Martynas Andriuškevičius",2006,2006,1,6,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anieldo01","Don Anielak",1955,1955,1,1,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anigbik01","Ike Anigbogu",2018,2019,2,14,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"anslemi01","Michael Ansley",1990,1992,3,149,6.4,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"anstech01","Chris Anstey",1998,2000,3,155,2.8,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"antetgi01","Giannis Antetokounmpo",2014,2019,6,465,53.2,3,1,2,0,4,,,2,3,0,1,0,0,1,2,"2019: Toronto Raptors (4) - Milwaukee Bucks (2)","2019: Toronto Raptors"
"antetko01","Kostas Antetokounmpo",2019,2019,1,2,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"antetth01","Thanasis Antetokounmpo",2016,2016,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"anthoca01","Carmelo Anthony",2004,2019,16,1064,101.1,6,0,2,4,10,,105,5,9,1,1,0,0,1,2,"2009: Los Angeles Lakers (4) - Denver Nuggets (2)","2009: Los Angeles Lakers"
"anthogr01","Greg Anthony",1992,2002,11,757,35.8,0,0,0,0,0,,,3,1,3,3,1,0,1,1,"1994: Houston Rockets (4) - New York Knicks (3)","1994: Houston Rockets"
"anthojo01","Joel Anthony",2008,2017,10,490,15.5,0,0,0,0,0,,,4,2,0,1,1,2,,,,
"anticpe01","Pero Antić",2014,2015,2,113,2.9,0,0,0,0,0,,,0,1,0,1,0,0,1,4,"2015: Cleveland Cavaliers (4) - Atlanta Hawks (0)","2015: Cleveland Cavaliers"
"anunoog01","OG Anunoby",2018,2019,2,141,5,0,0,0,0,0,,,1,0,1,0,0,0,1,4,"2018: Cleveland Cavaliers (4) - Toronto Raptors (0)","2018: Cleveland Cavaliers"
"applike01","Keith Appling",2016,2016,1,5,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"araujra01","Rafael Araújo",2005,2007,3,139,-0.4,0,0,0,0,0,,,2,0,0,1,0,0,1,3,"2007: San Antonio Spurs (4) - Utah Jazz (1)","2007: San Antonio Spurs"
"arcenst01","Stacey Arceneaux",1962,1962,1,7,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"archiro01","Robert Archibald",2003,2004,2,44,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"architi01","Tiny Archibald",1971,1984,13,876,83.4,5,3,2,0,6,60,52,8,0,2,2,0,1,,,,
"arcidry01","Ryan Arcidiacono",2018,2019,2,105,4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"ardji01","Jim Ard",1975,1978,4,218,2,0,0,0,0,0,,,2,0,0,1,0,1,,,,
"arenagi01","Gilbert Arenas",2002,2012,11,552,51.2,3,0,1,2,3,,183,6,4,1,0,0,0,1,4,"2005: Miami Heat (4) - Washington Wizards (0)","2005: Miami Heat"
"arizatr01","Trevor Ariza",2005,2019,15,1011,60,0,0,0,0,0,,,6,3,2,2,1,1,,,,
"arizipa01","Paul Arizin",1951,1962,10,713,108.8,4,3,1,0,10,56,71,2,0,4,3,0,1,,,,
"arlaujo01","Joe Arlauckas",1988,1988,1,9,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"armstbj01","B.J. Armstrong",1990,2000,11,747,45.1,0,0,0,0,1,,439,3,1,3,1,0,3,,,,
"armstbo01","Bob Armstrong",1957,1957,1,19,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"armstbr01","Brandon Armstrong",2002,2004,3,108,-0.6,0,0,0,0,0,,,2,0,1,0,0,0,1,1,"2004: Detroit Pistons (4) - New Jersey Nets (3)","2004: Detroit Pistons"
"armstcu01","Curly Armstrong",1949,1951,3,153,7.2,0,0,0,0,0,,,1,0,2,0,0,0,1,1,"1951: Rochester Royals (2) - Fort Wayne Pistons (1)","1951: Rochester Royals"
"armstda01","Darrell Armstrong",1995,2008,14,840,49.7,0,0,0,0,0,,,6,6,1,0,1,0,1,2,"2006: Miami Heat (4) - Dallas Mavericks (2)","2006: Miami Heat"
"armsthi01","Hilton Armstrong",2007,2014,6,292,3.9,0,0,0,0,0,,,2,2,2,0,0,0,1,1,"2008: San Antonio Spurs (4) - New Orleans Hornets (3)","2008: San Antonio Spurs"
"armstta01","Tate Armstrong",1978,1979,2,92,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"arnelje01","Jesse Arnelle",1956,1956,1,31,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"arnetja01","Jay Arnette",1964,1966,3,114,0.1,0,0,0,0,0,,,1,0,1,1,0,0,1,3,"1964: Boston Celtics (4) - Cincinnati Royals (1)","1964: Boston Celtics"
"arnzebo01","Bob Arnzen",1971,1971,1,55,1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"arroyca01","Carlos Arroyo",2002,2011,9,569,20.1,0,0,0,0,0,,,4,3,1,0,1,0,1,1,"2005: San Antonio Spurs (4) - Detroit Pistons (3)","2005: San Antonio Spurs"
"artesro01","Metta World Peace",2000,2017,17,991,61.1,1,0,0,1,1,,140,8,4,3,1,0,1,,,,
"arthuda01","Darrell Arthur",2009,2018,9,503,12.5,0,0,0,0,0,,,7,0,1,1,0,0,1,4,"2013: San Antonio Spurs (4) - Memphis Grizzlies (0)","2013: San Antonio Spurs"
"arthujo01","John Arthurs",1970,1970,1,11,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"artisja01","Jamel Artis",2018,2018,1,15,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"asikom01","Ömer Aşık",2011,2018,8,471,20.8,0,0,0,0,0,,,3,4,0,1,0,0,1,3,"2011: Miami Heat (4) - Chicago Bulls (1)","2011: Miami Heat"
"askewvi01","Vincent Askew",1988,1998,9,467,22.2,0,0,0,0,0,,,3,3,1,1,1,0,1,2,"1996: Chicago Bulls (4) - Seattle SuperSonics (2)","1996: Chicago Bulls"
"askinke01","Keith Askins",1991,1999,9,486,14.5,0,0,0,0,0,,,3,5,0,1,0,0,1,3,"1997: Chicago Bulls (4) - Miami Heat (1)","1997: Chicago Bulls"
"asmondo01","Don Asmonga",1954,1954,1,7,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"athadi01","Dick Atha",1956,1958,2,43,0.7,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"atkinch01","Chucky Atkins",2000,2010,11,696,27.8,0,0,0,0,0,,,6,3,1,1,0,0,1,4,"2003: New Jersey Nets (4) - Detroit Pistons (0)","2003: New Jersey Nets"
"attleal01","Al Attles",1961,1971,11,711,36.6,0,0,0,0,0,,429,4,0,3,2,2,0,1,2,"1967: Philadelphia 76ers (4) - San Francisco Warriors (2)","1967: Philadelphia 76ers"
"aubucch01","Chet Aubuchon",1947,1947,1,30,1.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"augmost01","Stacey Augmon",1992,2006,15,1001,43.8,0,0,0,0,0,,,3,7,3,2,0,0,1,1,"2000: Los Angeles Lakers (4) - Portland Trail Blazers (3)","2000: Los Angeles Lakers"
"augusdj01","D.J. Augustin",2009,2019,11,807,41.8,0,0,0,0,0,,,7,3,0,1,0,0,1,1,"2013: Miami Heat (4) - Indiana Pacers (3)","2013: Miami Heat"
"augusja01","James Augustine",2007,2008,2,27,0.3,0,0,0,0,0,,,1,0,1,0,0,0,1,3,"2008: Detroit Pistons (4) - Orlando Magic (1)","2008: Detroit Pistons"
"austiis01","Isaac Austin",1992,2002,9,432,9.1,0,0,0,0,0,,,6,2,0,1,0,0,1,3,"1997: Chicago Bulls (4) - Miami Heat (1)","1997: Chicago Bulls"
"austijo01","Johnny Austin",1967,1967,1,4,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"austike01","Ken Austin",1984,1984,1,7,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"aventan01","Anthony Avent",1993,2000,6,352,0.4,0,0,0,0,0,,,4,1,0,0,1,0,1,4,"1995: Houston Rockets (4) - Orlando Magic (0)","1995: Houston Rockets"
"averibi01","Bird Averitt",1977,1978,2,130,-1.8,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"averywi01","William Avery",2000,2002,3,142,-0.9,0,0,0,0,0,,,2,1,0,0,0,0,1,2,"2001: San Antonio Spurs (3) - Minnesota Timberwolves (1)","2001: San Antonio Spurs"
"awtrede01","Dennis Awtrey",1971,1982,12,733,22.5,0,0,0,0,0,,,6,1,2,1,1,1,,,,
"ayongu01","Gustavo Ayón",2012,2014,3,135,5.1,0,0,0,0,0,,,2,1,0,0,0,0,1,4,"2013: Miami Heat (4) - Milwaukee Bucks (0)","2013: Miami Heat"
"aytonde01","Deandre Ayton",2019,2019,1,71,5.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"azubuke01","Kelenna Azubuike",2007,2012,5,208,9.3,0,0,0,0,0,,,3,1,1,0,0,0,1,3,"2007: Utah Jazz (4) - Golden State Warriors (1)","2007: Utah Jazz"
"babbch01","Chris Babb",2014,2014,1,14,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"babbilu01","Luke Babbitt",2011,2018,8,381,7.1,0,0,0,0,0,,,7,1,0,0,0,0,1,3,"2018: Philadelphia 76ers (4) - Miami Heat (1)","2018: Philadelphia 76ers"
"babicmi01","Miloš Babić",1991,1992,2,21,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"bachjo01","Johnny Bach",1949,1949,1,34,0.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bacondw01","Dwayne Bacon",2018,2019,2,96,1.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"baechji01","Jim Baechtold",1953,1957,5,321,14.8,0,0,0,0,0,,,2,0,3,0,0,0,1,1,"1955: Boston Celtics (2) - New York Knicks (1)","1955: Boston Celtics"
"bagarda01","Dalibor Bagarić",2001,2003,3,95,-0.9,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"baglejo01","John Bagley",1983,1994,11,665,16.6,0,0,0,0,0,,,8,2,1,0,0,0,1,1,"1992: Cleveland Cavaliers (4) - Boston Celtics (3)","1992: Cleveland Cavaliers"
"baglema01","Marvin Bagley III",2019,2019,1,62,3.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"baileca01","Carl Bailey",1982,1982,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bailegu01","Gus Bailey",1975,1980,5,147,0.9,0,0,0,0,0,,,4,0,1,0,0,0,1,3,"1975: Boston Celtics (4) - Houston Rockets (1)","1975: Boston Celtics"
"baileja01","James Bailey",1980,1988,9,595,16.3,0,0,0,0,0,,,7,1,0,1,0,0,1,3,"1980: Los Angeles Lakers (4) - Seattle SuperSonics (1)","1980: Los Angeles Lakers"
"baileth01","Thurl Bailey",1984,1999,12,928,45,0,0,0,0,0,,411,3,4,5,0,0,0,1,1,"1988: Los Angeles Lakers (4) - Utah Jazz (3)","1988: Los Angeles Lakers"
"baileto01","Toby Bailey",1999,2000,2,73,1,0,0,0,0,0,,,1,0,1,0,0,0,1,3,"2000: Los Angeles Lakers (4) - Phoenix Suns (1)","2000: Los Angeles Lakers"
"bairsca01","Cameron Bairstow",2015,2016,2,36,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"bakerla01","LaMark Baker",1999,1999,1,1,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bakerma01","Maurice Baker",2005,2005,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bakerno01","Norm Baker",1947,1947,1,4,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bakerro01","Ron Baker",2017,2019,3,96,0.3,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"bakervi01","Vin Baker",1994,2006,13,791,47.1,2,0,1,1,4,,342,9,3,1,0,0,0,1,3,"1998: Los Angeles Lakers (4) - Seattle SuperSonics (1)","1998: Los Angeles Lakers"
"baldwwa01","Wade Baldwin",2017,2019,3,56,-0.3,0,0,0,0,0,,,1,2,0,0,0,0,1,2,"2017: San Antonio Spurs (4) - Memphis Grizzlies (2)","2017: San Antonio Spurs"
"balkmre01","Renaldo Balkman",2007,2012,6,221,7.1,0,0,0,0,0,,,5,0,0,1,0,0,1,2,"2009: Los Angeles Lakers (4) - Denver Nuggets (2)","2009: Los Angeles Lakers"
"ballagr01","Greg Ballard",1978,1989,11,802,53.9,0,0,0,0,0,,330,4,3,2,0,1,1,,,,
"ballce01","Cedric Ball",1991,1991,1,7,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"balllo01","Lonzo Ball",2018,2019,2,99,3.6,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"baltihe01","Herschel Baltimore",1947,1947,1,58,0.3,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1947: Philadelphia Warriors (2) - St. Louis Bombers (1)","1947: Philadelphia Warriors"
"bambamo01","Mo Bamba",2019,2019,1,47,1.7,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"banksge01","Gene Banks",1982,1987,6,468,31.1,0,0,0,0,0,,489,1,3,0,2,0,0,1,2,"1983: Los Angeles Lakers (4) - San Antonio Spurs (2)","1983: Los Angeles Lakers"
"banksma01","Marcus Banks",2004,2011,8,348,6.6,0,0,0,0,0,,,5,2,1,0,0,0,1,2,"2007: San Antonio Spurs (4) - Phoenix Suns (2)","2007: San Antonio Spurs"
"bannike01","Ken Bannister",1985,1991,5,253,0.6,0,0,0,0,0,,,5,0,0,0,0,0,,,,
"bantomi01","Mike Bantom",1974,1982,9,706,34.8,0,0,0,0,0,,367,6,1,1,0,1,0,1,2,"1982: Los Angeles Lakers (4) - Philadelphia 76ers (2)","1982: Los Angeles Lakers"
"barbejo01","John Barber",1957,1957,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barbole01","Leandro Barbosa",2004,2017,14,850,37.3,0,0,0,0,0,,,6,1,2,3,1,1,,,,
"bardost01","Steve Bardo",1992,1996,3,33,-0.1,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"bareajo01","J.J. Barea",2007,2019,13,802,23.1,0,0,0,0,0,,,6,5,1,0,0,1,,,,
"bargnan01","Andrea Bargnani",2007,2016,10,550,18.8,0,0,0,0,0,,,8,2,0,0,0,0,1,2,"2007: New Jersey Nets (4) - Toronto Raptors (2)","2007: New Jersey Nets"
"barkecl01","Cliff Barker",1950,1952,3,149,2.1,0,0,0,0,0,,,1,0,2,0,0,0,2,1,"1950: Anderson Packers (2) - Indianapolis Olympians (1) / 1951: Minneapolis Lakers (2) - Indianapolis Olympians (1)","1950: Anderson Packers / 1951: Minneapolis Lakers"
"barketo01","Tom Barker",1977,1979,2,98,1.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"barklch01","Charles Barkley",1985,2000,16,1073,177.1,11,5,5,1,11,19,20,3,5,5,2,1,0,1,2,"1993: Chicago Bulls (4) - Phoenix Suns (2)","1993: Chicago Bulls"
"barkler01","Erick Barkley",2001,2002,2,27,0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"barksdo01","Don Barksdale",1952,1955,4,262,9.1,0,0,0,0,1,,,2,0,0,2,0,0,2,2,"1954: Syracuse Nationals (2) - Boston Celtics (0) / 1955: Syracuse Nationals (3) - Boston Celtics (1)","1954: Syracuse Nationals / 1955: Syracuse Nationals"
"barnedi01","Dick Barnett",1960,1974,14,971,68.8,0,0,0,0,1,,309,3,0,3,3,3,2,,,,
"barneha01","Harry Barnes",1969,1969,1,22,-0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barneha02","Harrison Barnes",2013,2019,7,540,29.6,0,0,0,0,0,,,3,1,1,0,1,1,,,,
"barneji01","Jim Barnes",1965,1971,7,454,14.3,0,0,0,0,0,,,4,0,3,0,0,0,3,3,"1966: St. Louis Hawks (3) - Baltimore Bullets (0) / 1967: San Francisco Warriors (3) - Los Angeles Lakers (0) / 1968: Los Angeles Lakers (4) - Chicago Bulls (1)","1966: St. Louis Hawks / 1967: San Francisco Warriors / 1968: Los Angeles Lakers"
"barneji02","Jim Barnett",1967,1977,11,732,33.2,0,0,0,0,0,,,6,1,2,2,0,0,2,3,"1967: Philadelphia 76ers (4) - Boston Celtics (1) / 1973: Los Angeles Lakers (4) - Golden State Warriors (1)","1967: Philadelphia 76ers / 1973: Los Angeles Lakers"
"barnema01","Marvin Barnes",1977,1980,4,171,4.4,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"barnema02","Matt Barnes",2004,2017,14,929,43,0,0,0,0,0,,,5,2,5,1,0,1,,,,
"barnhjo01","John Barnhill",1963,1969,7,426,10.5,0,0,0,0,0,,,3,0,2,2,0,0,2,1,"1963: Los Angeles Lakers (4) - St. Louis Hawks (3) / 1964: San Francisco Warriors (4) - St. Louis Hawks (3)","1963: Los Angeles Lakers / 1964: San Francisco Warriors"
"barnhle01","Leo Barnhorst",1950,1954,5,344,14.2,0,0,0,0,2,,,0,1,4,0,0,0,1,1,"1951: Minneapolis Lakers (2) - Indianapolis Olympians (1)","1951: Minneapolis Lakers"
"barnhno01","Norton Barnhill",1977,1977,1,4,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barrean01","Andre Barrett",2005,2008,4,67,0.3,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"barreer01","Ernie Barrett",1954,1956,2,131,0.7,0,0,0,0,0,,,0,0,1,1,0,0,1,2,"1954: Syracuse Nationals (2) - Boston Celtics (0)","1954: Syracuse Nationals"
"barrjo01","John Barr",1947,1947,1,58,5,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barrmi01","Mike Barr",1977,1977,1,73,1.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barrmo01","Moe Barr",1971,1971,1,31,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"barroda01","Dana Barros",1990,2004,14,850,49.7,0,0,0,0,1,,479,9,2,2,1,0,0,1,1,"1993: Phoenix Suns (4) - Seattle SuperSonics (3)","1993: Phoenix Suns"
"barroea01","Earl Barron",2006,2015,8,140,-0.7,0,0,0,0,0,,,7,1,0,0,0,0,1,2,"2011: Dallas Mavericks (4) - Portland Trail Blazers (2)","2011: Dallas Mavericks"
"barrybr01","Brent Barry",1996,2009,14,912,70.7,0,0,0,0,0,,,6,3,2,1,0,2,,,,
"barrydr01","Drew Barry",1998,2000,3,60,0.6,0,0,0,0,0,,,2,1,0,0,0,0,1,2,"1998: Charlotte Hornets (3) - Atlanta Hawks (1)","1998: Charlotte Hornets"
"barryjo01","Jon Barry",1993,2006,14,821,37.4,0,0,0,0,0,,,5,4,3,2,0,0,2,4,"1998: Utah Jazz (4) - Los Angeles Lakers (0) / 2003: New Jersey Nets (4) - Detroit Pistons (0)","1998: Utah Jazz / 2003: New Jersey Nets"
"barryri01","Rick Barry",1966,1980,10,794,93.4,6,5,1,0,8,26,21,3,1,2,2,1,1,,,,
"barteed01","Ed Bartels",1950,1951,2,32,-1.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"bartovi01","Vic Bartolome",1972,1972,1,38,-0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bartowi01","Will Barton",2013,2019,7,438,16.4,0,0,0,0,0,,,5,0,2,0,0,0,1,1,"2019: Portland Trail Blazers (4) - Denver Nuggets (3)","2019: Portland Trail Blazers"
"basdeed01","Eddie Basden",2006,2006,1,19,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"baskeje01","Jerry Baskerville",1976,1976,1,21,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"bassbr01","Brandon Bass",2006,2017,12,758,42.9,0,0,0,0,0,,,4,5,1,2,0,0,1,1,"2012: Miami Heat (4) - Boston Celtics (3)","2012: Miami Heat"
"basseti01","Tim Bassett",1977,1980,4,235,4.1,0,0,0,0,0,,,2,2,0,0,0,0,1,1,"1980: Houston Rockets (2) - San Antonio Spurs (1)","1980: Houston Rockets"
"bastoma01","Maceo Baston",2003,2009,4,105,2.3,0,0,0,0,0,,,3,1,0,0,0,0,1,3,"2008: Orlando Magic (4) - Toronto Raptors (1)","2008: Orlando Magic"
"bateeme01","Mengke Bateer",2002,2004,3,46,0,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"batesbi01","Billy Ray Bates",1980,1983,4,187,6.9,0,0,0,0,0,,,2,2,0,0,0,0,2,1,"1980: Seattle SuperSonics (2) - Portland Trail Blazers (1) / 1981: Kansas City Kings (2) - Portland Trail Blazers (1)","1980: Seattle SuperSonics / 1981: Kansas City Kings"
"bateske01","Keita Bates-Diop",2019,2019,1,30,0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"batises01","Esteban Batista",2006,2007,2,70,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"batismi01","Mike Batiste",2003,2003,1,75,0.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"battish01","Shane Battier",2002,2014,13,977,75.7,0,0,0,0,0,,444,3,5,2,0,1,2,,,,
"battito01","Tony Battie",1998,2012,14,837,36.6,0,0,0,0,0,,,9,2,1,1,1,0,1,3,"2009: Los Angeles Lakers (4) - Orlando Magic (1)","2009: Los Angeles Lakers"
"battljo01","John Battle",1986,1995,10,612,17.8,0,0,0,0,0,,,1,4,4,1,0,0,1,2,"1992: Chicago Bulls (4) - Cleveland Cavaliers (2)","1992: Chicago Bulls"
"battlke01","Kenny Battle",1990,1993,4,134,3.6,0,0,0,0,0,,,3,0,0,1,0,0,1,2,"1990: Portland Trail Blazers (4) - Phoenix Suns (2)","1990: Portland Trail Blazers"
"battoda01","Dave Batton",1983,1984,2,58,0.7,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"batumni01","Nicolas Batum",2009,2019,11,767,54.3,0,0,0,0,0,,,5,5,1,0,0,0,1,3,"2014: San Antonio Spurs (4) - Portland Trail Blazers (1)","2014: San Antonio Spurs"
"baumhfr01","Frankie Baumholtz",1947,1947,1,45,3.8,1,0,1,0,0,,,1,0,0,0,0,0,,,,
"baumjo01","Johnny Baum",1970,1971,2,65,0.3,0,0,0,0,0,,,1,0,1,0,0,0,1,1,"1971: Los Angeles Lakers (4) - Chicago Bulls (3)","1971: Los Angeles Lakers"
