"sport","fran_id","year","season.order","lg","coach","coach_id","g","coach_g","coach_dur","weight","change","stint_id","cum_season","coach_tag","g_no_tie","fran_id_fix","season","g_final","fran_id_final","min_yr","max_yr","team"
"cfb","kansas",2018,118,"Big 12",,"david-beaty-1",12,12,1,1,FALSE,11,4,"Beaty, David",,,,12,"kansas",2015,2018,"Kansas"
"cfb","kansas-state",2018,107,"Big 12",,"bill-snyder-1",12,12,1,1,FALSE,4,10,"Snyder, Bill",,,,12,"kansas-state",2009,2018,"Kansas State"
"cfb","liberty",2018,1,"Ind",,"turner-gill-1",12,12,1,1,TRUE,4,1,"Gill, Turner",,,,12,"liberty",2018,2018,"Liberty"
"cfb","louisville",2018,57,"ACC",,"bobby-petrino-1",12,10,0.833333333333333,0.833333333333333,FALSE,3,4.83333333333333,"Petrino, Bobby",,,,12,"louisville",2014,2018,"Louisville"
"cfb","louisville",2018,57,"ACC",,"lorenzo-ward-1",12,2,0.166666666666667,0.166666666666667,TRUE,11,0.166666666666667,"Ward, Lorenzo",,,,12,"louisville",2018,2018,"Louisville"
"cfb","maryland",2018,102,"Big Ten",,"matt-canada-1",12,12,1,1,TRUE,16,1,"Canada, Matt",,,,12,"maryland",2018,2018,"Maryland"
"cfb","massachusetts",2018,21,"Ind",,"mark-whipple-1",12,12,1,1,FALSE,6,5,"Whipple, Mark",,,,12,"massachusetts",2014,2018,"Massachusetts"
"cfb","miami-fl",2018,82,"ACC",,"mark-richt-1",13,13,1,1,FALSE,20,3,"Richt, Mark",,,,13,"miami-fl",2016,2018,"Miami (FL)"
"cfb","north-carolina",2018,115,"ACC",,"larry-fedora-1",11,11,1,1,FALSE,20,7,"Fedora, Larry",,,,11,"north-carolina",2012,2018,"North Carolina"
"cfb","northern-illinois",2018,51,"MAC",,"rod-carey-1",14,14,1,1,FALSE,11,6.07142857142857,"Carey, Rod",,,,14,"northern-illinois",2012,2018,"Northern Illinois"
"cfb","ohio-state",2018,107,"Big Ten",,"urban-meyer-1",14,11,0.785714285714286,0.785714285714286,FALSE,13,6.78571428571429,"Meyer, Urban",,,,14,"ohio-state",2012,2018,"Ohio State"
"cfb","temple",2018,71,"American",,"ed-foley-2",13,1,0.0769230769230769,0.0769230769230769,TRUE,6,0.0769230769230769,"Foley, Ed",,,,13,"temple",2018,2018,"Temple"
"cfb","temple",2018,71,"American",,"geoff-collins-1",13,12,0.923076923076923,0.923076923076923,FALSE,8,1.92307692307692,"Collins, Geoff",,,,13,"temple",2017,2018,"Temple"
"cfb","texas-state",2018,7,"Sun Belt",,"chris-woods-4",12,1,0.0833333333333333,0.0833333333333333,TRUE,1,0.0833333333333333,"Woods, Chris",,,,12,"texas-state",2018,2018,"Texas State"
"cfb","texas-state",2018,7,"Sun Belt",,"everett-withers-1",12,11,0.916666666666667,0.916666666666667,FALSE,3,2.91666666666667,"Withers, Everett",,,,12,"texas-state",2016,2018,"Texas State"
"cfb","texas-tech",2018,87,"Big 12",,"kliff-kingsbury-1",12,12,1,1,FALSE,9,6,"Kingsbury, Kliff",,,,12,"texas-tech",2013,2018,"Texas Tech"
"cfb","troy",2018,18,"Sun Belt",,"neal-brown-1",13,13,1,1,FALSE,6,4,"Brown, Neal",,,,13,"troy",2015,2018,"Troy"
"cfb","utah-state",2018,104,"MWC",,"frank-maile-1",13,1,0.0769230769230769,0.0769230769230769,TRUE,11,0.0769230769230769,"Maile, Frank",,,,13,"utah-state",2018,2018,"Utah State"
"cfb","utah-state",2018,104,"MWC",,"matt-wells-1",13,12,0.923076923076923,0.923076923076923,FALSE,20,5.92307692307692,"Wells, Matt",,,,13,"utah-state",2013,2018,"Utah State"
"cfb","west-virginia",2018,106,"Big 12",,"dana-holgorsen-1",12,12,1,1,FALSE,8,8,"Holgorsen, Dana",,,,12,"west-virginia",2011,2018,"West Virginia"
"cfb","western-kentucky",2018,12,"CUSA",,"mike-sanford-2",12,12,1,1,FALSE,5,2,"Sanford, Mike",,,,12,"western-kentucky",2017,2018,"Western Kentucky"
"epl","ENG_Arsenal_18bb7c10",2018,,"1. Premier League","Arsene Wenger","Arsene Wenger",38,38,1,1,FALSE,1,21.7894736842105,,,,,38,"ENG_Arsenal_18bb7c10",1997,2018,"Arsenal"
"epl","ENG_Chelsea_cff3d9bb",2018,,"1. Premier League","Antonio Conte","Antonio Conte",38,38,1,1,FALSE,2,2,,,,,38,"ENG_Chelsea_cff3d9bb",2017,2018,"Chelsea"
"epl","ENG_Crystal-Palace_47c64c55",2018,,"1. Premier League","Frank de Boer","Frank de Boer",38,4,0.105263157894737,0.105263157894737,TRUE,8,0.105263157894737,,,,,38,"ENG_Crystal-Palace_47c64c55",2018,2018,"Crystal Palace"
"epl","ENG_Everton_d3fd31cc",2018,,"1. Premier League","David Unsworth","David Unsworth",38,5,0.131578947368421,0.131578947368421,TRUE,6,0.131578947368421,,,,,38,"ENG_Everton_d3fd31cc",2018,2018,"Everton"
"epl","ENG_Everton_d3fd31cc",2018,,"1. Premier League","Ronald Koeman","Ronald Koeman",38,9,0.236842105263158,0.236842105263158,FALSE,19,1.23684210526316,,,,,38,"ENG_Everton_d3fd31cc",2017,2018,"Everton"
"epl","ENG_Everton_d3fd31cc",2018,,"1. Premier League","Sam Allardyce","Sam Allardyce",38,24,0.631578947368421,0.631578947368421,TRUE,20,0.631578947368421,,,,,38,"ENG_Everton_d3fd31cc",2018,2018,"Everton"
"epl","ENG_Leicester-City_a2d435b3",2018,,"1. Premier League","Craig Shakespeare","Craig Shakespeare",38,8,0.210526315789474,0.210526315789474,FALSE,9,0.552631578947368,,,,,38,"ENG_Leicester-City_a2d435b3",2017,2018,"Leicester City"
"epl","ENG_Leicester-City_a2d435b3",2018,,"1. Premier League","Michael Appleton","Michael Appleton",38,1,0.0263157894736842,0.0263157894736842,TRUE,24,0.0263157894736842,,,,,38,"ENG_Leicester-City_a2d435b3",2018,2018,"Leicester City"
"epl","ENG_Southampton_33c895d4",2018,,"1. Premier League","Mauricio Pellegrino","Mauricio Pellegrino",38,30,0.789473684210526,0.789473684210526,TRUE,23,0.789473684210526,,,,,38,"ENG_Southampton_33c895d4",2018,2018,"Southampton"
"epl","ENG_Stoke-City_17892952",2018,,"1. Premier League","Eddie Niedzwiecki","Eddie Niedzwiecki",38,1,0.0263157894736842,0.0263157894736842,TRUE,1,0.0263157894736842,,,,,38,"ENG_Stoke-City_17892952",2018,2018,"Stoke City"
"epl","ENG_Stoke-City_17892952",2018,,"1. Premier League","Mark Hughes","Mark Hughes",38,22,0.578947368421053,0.578947368421053,FALSE,2,4.57894736842105,,,,,38,"ENG_Stoke-City_17892952",2014,2018,"Stoke City"
"epl","ENG_Stoke-City_17892952",2018,,"1. Premier League","Paul Lambert","Paul Lambert",38,15,0.394736842105263,0.394736842105263,TRUE,3,0.394736842105263,,,,,38,"ENG_Stoke-City_17892952",2018,2018,"Stoke City"
"epl","ENG_Swansea-City_fb10988f",2018,,"1. Premier League","Carlos Carvalhal","Carlos Carvalhal",38,18,0.473684210526316,0.473684210526316,TRUE,4,0.473684210526316,,,,,38,"ENG_Swansea-City_fb10988f",2018,2018,"Swansea City"
"epl","ENG_Swansea-City_fb10988f",2018,,"1. Premier League","Leon Britton","Leon Britton",38,2,0.0526315789473684,0.0526315789473684,TRUE,7,0.0526315789473684,,,,,38,"ENG_Swansea-City_fb10988f",2018,2018,"Swansea City"
"epl","ENG_Swansea-City_fb10988f",2018,,"1. Premier League","Paul Clement","Paul Clement",38,18,0.473684210526316,0.473684210526316,FALSE,9,0.947368421052632,,,,,38,"ENG_Swansea-City_fb10988f",2017,2018,"Swansea City"
"epl","ENG_Watford_2abfe087",2018,,"1. Premier League","Marco Silva","Marco Silva",38,24,0.631578947368421,0.631578947368421,TRUE,7,0.631578947368421,,,,,38,"ENG_Watford_2abfe087",2018,2018,"Watford"
"epl","ENG_West-Bromwich-Albion_60c6b05f",2018,,"1. Premier League","Alan Pardew","Alan Pardew",38,18,0.473684210526316,0.473684210526316,TRUE,3,0.473684210526316,,,,,38,"ENG_West-Bromwich-Albion_60c6b05f",2018,2018,"West Bromwich Albion"
"epl","ENG_West-Bromwich-Albion_60c6b05f",2018,,"1. Premier League","Darren Moore","Darren Moore",38,6,0.157894736842105,0.157894736842105,TRUE,10,0.157894736842105,,,,,38,"ENG_West-Bromwich-Albion_60c6b05f",2018,2018,"West Bromwich Albion"
"epl","ENG_West-Bromwich-Albion_60c6b05f",2018,,"1. Premier League","Gary Megson","Gary Megson",38,2,0.0526315789473684,0.0526315789473684,TRUE,14,0.0526315789473684,,,,,38,"ENG_West-Bromwich-Albion_60c6b05f",2018,2018,"West Bromwich Albion"
"epl","ENG_West-Bromwich-Albion_60c6b05f",2018,,"1. Premier League","Tony Pulis","Tony Pulis",38,12,0.31578947368421,0.31578947368421,FALSE,35,2.78947368421053,,,,,38,"ENG_West-Bromwich-Albion_60c6b05f",2015,2018,"West Bromwich Albion"
"epl","ENG_West-Ham-United_7c21e445",2018,,"1. Premier League","David Moyes","David Moyes",38,27,0.710526315789474,0.710526315789474,TRUE,5,0.710526315789474,,,,,38,"ENG_West-Ham-United_7c21e445",2018,2018,"West Ham United"
"epl","ENG_West-Ham-United_7c21e445",2018,,"1. Premier League","Slaven Bilic","Slaven Bilic",38,11,0.289473684210526,0.289473684210526,FALSE,16,2.28947368421053,,,,,38,"ENG_West-Ham-United_7c21e445",2016,2018,"West Ham United"
"mlb","ANA",2018,,"AL West",,"sciosmi01",162,162,1,1,FALSE,21,19,"Mike Scioscia",162,,,162,"ANA",2000,2018,"Los Angeles Angels"
"mlb","BAL",2018,,"AL East",,"showabu99",162,162,1,1,FALSE,39,8.35185185185185,"Buck Showalter",162,,,162,"BAL",2010,2018,"Baltimore Orioles"
"mlb","CIN",2018,,"NL Central",,"pricebr99",162,18,0.111111111111111,0.111111111111111,FALSE,43,4.11111111111111,"Bryan Price",162,,,162,"CIN",2014,2018,"Cincinnati Reds"
"mlb","CIN",2018,,"NL Central",,"rigglji99",162,144,0.888888888888889,0.888888888888889,TRUE,45,0.888888888888889,"Jim Riggleman",162,,,162,"CIN",2018,2018,"Cincinnati Reds"
"mlb","MIN",2018,,"AL Central",,"molitpa01",162,162,1,1,FALSE,30,4,"Paul Molitor",162,,,162,"MIN",2015,2018,"Minnesota Twins"
"mlb","STL",2018,,"NL Central",,"mathemi01",162,93,0.574074074074074,0.574074074074074,FALSE,24,6.57407407407407,"Mike Matheny",162,,,162,"STL",2012,2018,"St. Louis Cardinals"
"mlb","TEX",2018,,"AL West",,"banisje01",162,152,0.938271604938272,0.938271604938272,FALSE,1,3.93827160493827,"Jeff Banister",162,,,162,"TEX",2015,2018,"Texas Rangers"
"mlb","TEX",2018,,"AL West",,"wakamdo01",162,10,0.0617283950617284,0.0617283950617284,TRUE,23,0.0617283950617284,"Don Wakamatsu",162,,,162,"TEX",2018,2018,"Texas Rangers"
"mlb","TOR",2018,,"AL East",,"gibbojo02",162,162,1,1,FALSE,7,6,"John Gibbons",162,,,162,"TOR",2013,2018,"Toronto Blue Jays"
"nba",,2018,,"NBA",,"budenmi99c",82,82,1,1,FALSE,3,5,"Budenholzer, Mike",,"ATL","2017-18",82,"ATL",2014,2018,"Atlanta Hawks"
"nba",,2018,,"NBA",,"cliffst99c",82,82,1,1,FALSE,4,5,"Clifford, Steve",,"CHA_new","2017-18",82,"CHA_new",2014,2018,
"nba",,2018,,"NBA",,"vangust99c",82,82,1,1,FALSE,34,4,"Van Gundy, Stan",,"DET","2017-18",82,"DET",2015,2018,"Detroit Pistons"
"nba",,2018,,"NBA",,"fizdada01c",82,19,0.231707317073171,0.231707317073171,FALSE,5,1.23170731707317,"Fizdale, David",,"MEM","2017-18",82,"MEM",2017,2018,"Memphis Grizzlies"
"nba",,2018,,"NBA",,"kiddja01c",82,45,0.548780487804878,0.548780487804878,FALSE,10,3.54878048780488,"Kidd, Jason",,"MIL","2017-18",82,"MIL",2015,2018,"Milwaukee Bucks"
"nba",,2018,,"NBA",,"pruntjo01c",82,37,0.451219512195122,0.451219512195122,TRUE,14,0.451219512195122,"Prunty, Joe",,"MIL","2017-18",82,"MIL",2018,2018,"Milwaukee Bucks"
"nba",,2018,,"NBA",,"hornaje01c",82,82,1,1,FALSE,15,2,"Hornacek, Jeff",,"NYK","2017-18",82,"NYK",2017,2018,"New York Knicks"
"nba",,2018,,"NBA",,"vogelfr99c",82,82,1,1,FALSE,15,2,"Vogel, Frank",,"ORL","2017-18",82,"ORL",2017,2018,"Orlando Magic"
"nba",,2018,,"NBA",,"trianja99c",82,79,0.963414634146341,0.963414634146341,TRUE,17,0.963414634146341,"Triano, Jay",,"PHO","2017-18",82,"PHO",2018,2018,"Phoenix Suns"
"nba",,2018,,"NBA",,"watsoea01c",82,3,0.0365853658536585,0.0365853658536585,FALSE,20,1.4390243902439,"Watson, Earl",,"PHO","2017-18",82,"PHO",2016,2018,"Phoenix Suns"
"nba",,2018,,"NBA",,"caseydw99c",82,82,1,1,FALSE,2,7,"Casey, Dwane",,"TOR","2017-18",82,"TOR",2012,2018,"Toronto Raptors"
"nfl","cin",2018,,"NFL","Lewis","LewiMa0",16,16,1,1,FALSE,6,16,"Marvin Lewis",,"cin",,16,"cin",2003,2018,"Cincinnati Bengals"
"nfl","cle",2018,,"NFL","Jackson","JackHu0",16,8,0.5,0.5,FALSE,9,2.5,"Hue Jackson",,"cle",,16,"cle",2016,2018,"Cleveland Browns"
"nfl","cle",2018,,"NFL","Williams","WillGr0",16,8,0.5,0.5,TRUE,22,0.5,"Gregg Williams",,"cle",,16,"cle",2018,2018,"Cleveland Browns"
"nfl","crd",2018,,"NFL","Wilks","WilkSt0",16,16,1,1,TRUE,43,1,"Steve Wilks",,"crd",,16,"crd",2018,2018,"Arizona Cardinals"
"nfl","den",2018,,"NFL","Joseph","JoseVa0",16,16,1,1,FALSE,6,2,"Vance Joseph",,"den",,16,"den",2017,2018,"Denver Broncos"
"nfl","gnb",2018,,"NFL","McCarthy","McCaMi0",16,12,0.75,0.75,FALSE,11,12.75,"Mike McCarthy",,"gnb",,16,"gnb",2006,2018,"Green Bay Packers"
"nfl","gnb",2018,,"NFL","Philbin","PhilJo0",16,4,0.25,0.25,TRUE,14,0.25,"Joe Philbin",,"gnb",,16,"gnb",2018,2018,"Green Bay Packers"
"nfl","mia",2018,,"NFL","Gase","GaseAd0",16,16,1,1,FALSE,6,3,"Adam Gase",,"mia",,16,"mia",2016,2018,"Miami Dolphins"
"nfl","nyj",2018,,"NFL","Bowles","BowlTo0",16,16,1,1,FALSE,2,4,"Todd Bowles",,"nyj",,16,"nyj",2015,2018,"New York Jets"
"nfl","tam",2018,,"NFL","Koetter","KoetDi0",16,16,1,1,FALSE,6,3,"Dirk Koetter",,"tam",,16,"tam",2016,2018,"Tampa Bay Buccaneers"
"nhl",,2018,100,"NHL",,"peterbi99c",82,82,1,1,FALSE,18,4,"Peters, Bill",,"CAR","2017-18",82,"CAR",2015,2018,"Carolina Hurricanes"
"nhl",,2018,100,"NHL",,"gulutgl99c",82,82,1,1,FALSE,6,2,"Gulutzan, Glen",,"CGY","2017-18",82,"CGY",2017,2018,"Calgary Flames"
"nhl",,2018,100,"NHL",,"hitchke99c",82,82,1,1,TRUE,15,1,"Hitchcock, Ken",,"DAL","2017-18",82,"DAL",2018,2018,"Dallas Stars"
"nhl",,2018,100,"NHL",,"weighdo01c",82,82,1,1,FALSE,21,1.48780487804878,"Weight, Doug",,"NYI","2017-18",82,"NYI",2017,2018,"New York Islanders"
"nhl",,2018,100,"NHL",,"vigneal01c",82,82,1,1,FALSE,40,5,"Vigneault, Alain",,"NYR","2017-18",82,"NYR",2014,2018,"New York Rangers"
"nhl",,2018,100,"NHL",,"trotzba99c",82,82,1,1,FALSE,18,4,"Trotz, Barry",,"WSH","2017-18",82,"WSH",2015,2018,"Washington Capitals"
"wnba","CHI",2018,,,"Amber Stocks (13-21)","stockam01w",34,34,1,1,FALSE,5,2,,,,,34,"CHI",2017,2018,"Chicago Sky"
"wnba","LAS",2018,,,"Brian Agler (19-15)","aglerbr99w",34,34,1,1,FALSE,1,4,,,,,34,"LAS",2015,2018,"Los Angeles Sparks"
"wnba","TUL",2018,,,"Taj McWilliams-Franklin (1-2)","mcwilta01w",34,3,0.0882352941176471,0.0882352941176471,TRUE,8,0.0882352941176471,,,,,34,"TUL",2018,2018,"Dallas Wings"
"wnba","TUL",2018,,,"Fred Williams (14-17)","willifr99w",34,31,0.911764705882353,0.911764705882353,FALSE,11,4.91176470588235,,,,,34,"TUL",2014,2018,"Dallas Wings"
"cbbm","alabama",2019,106,"SEC","Avery Johnson (18-16)","avery-johnson-1",34,34,1,1,FALSE,2,4,,,,,34,"alabama",2016,2019,"Alabama"
"cbbm","appalachian-state",2019,46,"Sun Belt","Jim Fox (11-21)","jim-fox-1",32,32,1,1,FALSE,7,5,,,,,32,"appalachian-state",2015,2019,"Appalachian State"
"cbbm","arkansas",2019,96,"SEC","Mike Anderson (18-16)","mike-anderson-1",34,34,1,1,FALSE,11,8,,,,,34,"arkansas",2012,2019,"Arkansas"
"cbbm","belmont",2019,20,"OVC","Rick Byrd (27-6)","rick-byrd-1",33,33,1,1,FALSE,2,20,,,,,33,"belmont",2000,2019,"Belmont"
"cbbm","brigham-young",2019,117,"WCC","Dave Rose (19-13)","dave-rose-1",32,32,1,1,FALSE,4,14,,,,,32,"brigham-young",2006,2019,"Brigham Young"
"cbbm","buffalo",2019,50,"MAC","Nate Oats (32-4)","nate-oats-1",36,36,1,1,FALSE,6,4,,,,,36,"buffalo",2016,2019,"Buffalo"
"cbbm","cal-poly",2019,25,"Big West","Joe Callero (6-23)","joe-callero-1",29,29,1,1,FALSE,2,10,,,,,29,"cal-poly",2010,2019,"Cal Poly"
"cbbm","california",2019,110,"Pac-12","Wyking Jones (8-23)","wyking-jones-1",31,31,1,1,FALSE,18,2,,,,,31,"california",2018,2019,"California"
"cbbm","cincinnati",2019,118,"AAC","Mick Cronin (28-7)","mick-cronin-1",35,35,1,1,FALSE,20,13,,,,,35,"cincinnati",2007,2019,"Cincinnati"
"cbbm","cleveland-state",2019,47,"Horizon","Dennis Felton (10-21)","dennis-felton-1",31,31,1,1,FALSE,2,2,,,,,31,"cleveland-state",2018,2019,"Cleveland State"
"cbbm","elon",2019,20,"CAA","Matt Matheny (11-21)","matt-matheny-2",32,32,1,1,FALSE,4,10,,,,,32,"elon",2010,2019,"Elon"
"cbbm","fairfield",2019,55,"MAAC","Sydney Johnson (9-22)","sydney-johnson-1",31,31,1,1,FALSE,8,8,,,,,31,"fairfield",2012,2019,"Fairfield"
"cbbm","george-washington",2019,102,"A-10","Maurice Joseph (9-24)","maurice-joseph-1",33,33,1,1,FALSE,18,3,,,,,33,"george-washington",2017,2019,"George Washington"
"cbbm","georgia-state",2019,46,"Sun Belt","Ron Hunter (24-10)","ron-hunter-1",34,34,1,1,FALSE,12,8,,,,,34,"georgia-state",2012,2019,"Georgia State"
"cbbm","holy-cross",2019,99,"Patriot","Bill Carmody (16-17)","bill-carmody-1",33,33,1,1,FALSE,1,4,,,,,33,"holy-cross",2016,2019,"Holy Cross"
"cbbm","howard",2019,46,"MEAC","Kevin Nickelberry (17-17)","kevin-nickelberry-1",34,34,1,1,FALSE,6,9,,,,,34,"howard",2011,2019,"Howard"
"cbbm","idaho",2019,114,"Big Sky","Don Verlin (5-27)","don-verlin-1",32,32,1,1,FALSE,9,11,,,,,32,"idaho",2009,2019,"Idaho"
"cbbm","idaho-state",2019,61,"Big Sky","Bill Evans (11-19)","bill-evans-1",30,30,1,1,FALSE,1,7,,,,,30,"idaho-state",2013,2019,"Idaho State"
"cbbm","iona",2019,66,"MAAC","Tim Cluess (17-16)","tim-cluess-1",33,33,1,1,FALSE,10,9,,,,,33,"iona",2011,2019,"Iona"
"cbbm","iupui",2019,21,"Horizon","Jason Gardner (16-17)","jason-gardner-1",33,33,1,1,FALSE,2,5,,,,,33,"iupui",2015,2019,"IUPUI"
"cbbm","kennesaw-state",2019,10,"A-Sun","Al Skinner (6-26)","al-skinner-1",32,32,1,1,FALSE,1,4,,,,,32,"kennesaw-state",2016,2019,"Kennesaw State"
"cbbm","lipscomb",2019,16,"A-Sun","Casey Alexander (29-8)","casey-alexander-1",37,37,1,1,FALSE,1,6,,,,,37,"lipscomb",2014,2019,"Lipscomb"
"cbbm","louisiana-state",2019,111,"SEC","Tony Benford (3-2)","tony-benford-1",35,5,0.142857142857143,0.142857142857143,TRUE,25,0.142857142857143,,,,,35,"louisiana-state",2019,2019,"Louisiana State"
"cbbm","maryland-eastern-shore",2019,40,"MEAC","Clifford Reed (7-25)","clifford-reed-2",32,32,1,1,TRUE,2,1,,,,,32,"maryland-eastern-shore",2019,2019,"Maryland-Eastern Shore"
"cbbm","mercer",2019,46,"Southern","Bob Hoffman (11-20)","bob-hoffman-1",31,31,1,1,FALSE,3,11,,,,,31,"mercer",2009,2019,"Mercer"
"cbbm","michigan",2019,102,"Big Ten","John Beilein (30-7)","john-beilein-1",37,37,1,1,FALSE,11,12,,,,,37,"michigan",2008,2019,"Michigan"
"cbbm","mississippi-valley-state",2019,40,"SWAC","Andre Payne (6-26)","andre-payne-1",32,32,1,1,FALSE,1,5,,,,,32,"mississippi-valley-state",2015,2019,"Mississippi Valley State"
"cbbm","missouri-kansas-city",2019,30,"WAC","Kareem Richardson (11-21)","kareem-richardson-1",32,32,1,1,FALSE,4,6,,,,,32,"missouri-kansas-city",2014,2019,"Kansas City"
"cbbm","montana-state",2019,108,"Big Sky","Brian Fish (15-17)","brian-fish-1",32,32,1,1,FALSE,2,5,,,,,32,"montana-state",2015,2019,"Montana State"
"cbbm","morgan-state",2019,35,"MEAC","Todd Bozeman (9-21)","todd-bozeman-1",30,30,1,1,FALSE,10,13,,,,,30,"morgan-state",2007,2019,"Morgan State"
"cbbm","nebraska",2019,123,"Big Ten","Tim Miles (19-17)","tim-miles-1",36,36,1,1,FALSE,23,7,,,,,36,"nebraska",2013,2019,"Nebraska"
"cbbm","nevada",2019,64,"MWC","Eric Musselman (29-5)","eric-musselman-1",34,34,1,1,FALSE,3,4,,,,,34,"nevada",2016,2019,"Nevada"
"cbbm","nevada-las-vegas",2019,50,"MWC","Marvin Menzies (17-14)","marvin-menzies-1",31,31,1,1,FALSE,11,3,,,,,31,"nevada-las-vegas",2017,2019,"Nevada-Las Vegas"
"cbbm","niagara",2019,113,"MAAC","Chris Casey (13-19)","chris-casey-1",32,32,1,1,FALSE,6,6,,,,,32,"niagara",2014,2019,"Niagara"
"cbbm","north-dakota",2019,26,"Summit","Brian Jones (12-18)","brian-jones-2",30,30,1,1,FALSE,1,9,,,,,30,"north-dakota",2011,2019,"North Dakota"
"cbbm","northern-arizona",2019,80,"Big Sky","Jack Murphy (10-21)","jack-murphy-1",31,31,1,1,FALSE,10,7,,,,,31,"northern-arizona",2013,2019,"Northern Arizona"
"cbbm","northern-kentucky",2019,7,"Horizon","John Brannen (26-9)","john-brannen-1",35,35,1,1,FALSE,3,4,,,,,35,"northern-kentucky",2016,2019,"Northern Kentucky"
"cbbm","ohio",2019,112,"MAC","Saul Phillips (14-17)","saul-phillips-1",31,31,1,1,FALSE,15,5,,,,,31,"ohio",2015,2019,"Ohio"
"cbbm","presbyterian",2019,9,"Big South","Dustin Kerns (20-16)","dustin-kerns-1",36,36,1,1,FALSE,1,2,,,,,36,"presbyterian",2018,2019,"Presbyterian"
"cbbm","saint-josephs",2019,110,"A-10","Phil Martelli (14-19)","phil-martelli-1",33,33,1,1,FALSE,14,24,,,,,33,"saint-josephs",1996,2019,"Saint Joseph's"
"cbbm","san-francisco",2019,92,"WCC","Kyle Smith (21-10)","kyle-smith-2",31,31,1,1,FALSE,9,3,,,,,31,"san-francisco",2017,2019,"San Francisco"
"cbbm","savannah-state",2019,17,"MEAC","Horace Broadnax (11-20)","horace-broadnax-1",31,31,1,1,FALSE,2,14,,,,,31,"savannah-state",2006,2019,"Savannah State Tigers"
"cbbm","siena",2019,61,"MAAC","Jamion Christian (17-16)","jamion-christian-1",33,33,1,1,TRUE,8,1,,,,,33,"siena",2019,2019,"Siena"
"cbbm","south-dakota-state",2019,11,"Summit","T.J. Otzelberger (24-9)","tj-otzelberger-1",33,33,1,1,FALSE,3,3,,,,,33,"south-dakota-state",2017,2019,"South Dakota State"
"cbbm","southeastern-louisiana",2019,38,"Southland","Jay Ladner (17-16)","jay-ladner-1",33,33,1,1,FALSE,4,5,,,,,33,"southeastern-louisiana",2015,2019,"Southeastern Louisiana"
"cbbm","southern-illinois",2019,52,"MVC","Barry Hinson (17-15)","barry-hinson-1",32,32,1,1,FALSE,2,7,,,,,32,"southern-illinois",2013,2019,"Southern Illinois"
"cbbm","southern-illinois-edwardsville",2019,9,"OVC","Jon Harris (10-21)","jon-harris-4",31,31,1,1,FALSE,2,4,,,,,31,"southern-illinois-edwardsville",2016,2019,"Southern Illinois-Edwardsville"
"cbbm","southern-mississippi",2019,47,"CUSA","Doc Sadler (20-13)","doc-sadler-1",33,33,1,1,FALSE,1,5,,,,,33,"southern-mississippi",2015,2019,"Southern Mississippi"
"cbbm","st-johns-ny",2019,112,"Big East","Chris Mullin (21-13)","chris-mullin-1",34,34,1,1,FALSE,2,4,,,,,34,"st-johns-ny",2016,2019,"St. John's (NY)"
"cbbm","stetson",2019,48,"A-Sun","Corey Williams (7-24)","corey-williams-1",31,31,1,1,FALSE,2,6,,,,,31,"stetson",2014,2019,"Stetson"
"cbbm","stony-brook",2019,20,"AEC","Jeff Boals (24-9)","jeff-boals-1",33,33,1,1,FALSE,2,3,,,,,33,"stony-brook",2017,2019,"Stony Brook"
"cbbm","temple",2019,123,"AAC","Fran Dunphy (23-10)","fran-dunphy-1",33,33,1,1,FALSE,7,13,,,,,33,"temple",2007,2019,"Temple"
"cbbm","tennessee-tech",2019,65,"OVC","Steve Payne (8-23)","steve-payne-1",31,31,1,1,FALSE,10,8,,,,,31,"tennessee-tech",2012,2019,"Tennessee Tech"
"cbbm","texas-am",2019,107,"SEC","Billy Kennedy (14-18)","billy-kennedy-1",32,32,1,1,FALSE,3,8,,,,,32,"texas-am",2012,2019,"Texas A&M"
"cbbm","troy",2019,26,"Sun Belt","Phil Cunningham (12-18)","phil-cunningham-1",30,30,1,1,FALSE,2,6,,,,,30,"troy",2014,2019,"Troy"
"cbbm","tulane",2019,109,"AAC","Mike Dunleavy (4-27)","mike-dunleavy-1",31,31,1,1,FALSE,15,3,,,,,31,"tulane",2017,2019,"Tulane"
"cbbm","ucla",2019,100,"Pac-12","Murry Bartow (10-10)","murry-bartow-1",33,20,0.606060606060606,0.606060606060606,TRUE,11,0.606060606060606,,,,,33,"ucla",2019,2019,"UCLA"
"cbbm","ucla",2019,100,"Pac-12","Steve Alford (7-6)","steve-alford-1",33,13,0.393939393939394,0.393939393939394,FALSE,12,5.39393939393939,,,,,33,"ucla",2014,2019,"UCLA"
"cbbm","utah-valley",2019,10,"WAC","Mark Pope (25-10)","mark-pope-1",35,35,1,1,FALSE,3,4,,,,,35,"utah-valley",2016,2019,"Utah Valley"
"cbbm","vanderbilt",2019,117,"SEC","Bryce Drew (9-23)","bryce-drew-1",32,32,1,1,FALSE,1,3,,,,,32,"vanderbilt",2017,2019,"Vanderbilt"
"cbbm","virginia-tech",2019,111,"ACC","Buzz Williams (26-9)","buzz-williams-1",35,35,1,1,FALSE,8,5,,,,,35,"virginia-tech",2015,2019,"Virginia Tech"
"cbbm","washington-state",2019,118,"Pac-12","Ernie Kent (11-21)","ernie-kent-1",32,32,1,1,FALSE,3,5,,,,,32,"washington-state",2015,2019,"Washington State"
